Ticker,Price,GEX,Time
AMC,10.2,4445164.4,2021-04-07T10:11:41.874
AMC,10.2,4437062.8,2021-04-07T10:12:41.862
AMC,10.2,4447108.7,2021-04-07T10:13:41.890
AMC,10.2,4445824,2021-04-07T10:14:41.777
AMC,10.2,4449692.5,2021-04-07T10:15:41.901
AMC,10.2,4473283.1,2021-04-07T10:16:41.734
AMC,10.2,4453694.7,2021-04-07T10:17:41.818
AMC,10.2,4398252.9,2021-04-07T10:18:41.983
AMC,10.2,4420995.4,2021-04-07T10:19:41.875
AMC,10.2,4403962,2021-04-07T10:20:42.064
AMC,10.2,4389342.5,2021-04-07T10:21:41.761
AMC,10.2,4379040,2021-04-07T10:22:41.704
AMC,10.2,4381290.6,2021-04-07T10:23:41.825
AMC,10.2,4451817.7,2021-04-07T10:24:41.981
AMC,10.2,4431531.8,2021-04-07T10:25:41.882
AMC,10.2,4421608.6,2021-04-07T10:26:41.840
AMC,10.2,4418026.9,2021-04-07T10:27:41.938
AMC,10.2,4395521.4,2021-04-07T10:28:41.838
AMC,10.2,4404079,2021-04-07T10:29:41.829
AMC,10.2,4395188.5,2021-04-07T10:30:42.152
AMC,10.2,4364386.1,2021-04-07T10:31:43.471
AMC,10.2,4317415.4,2021-04-07T10:32:42.028
AMC,10.2,4329393.9,2021-04-07T10:33:41.884
AMC,10.2,4352003.2,2021-04-07T10:34:41.815
AMC,10.2,4324809.3,2021-04-07T10:35:42.133
AMC,10.2,4353577.2,2021-04-07T10:36:42.027
AMC,10.2,4330665.2,2021-04-07T10:37:42.087
AMC,10.2,4338886.7,2021-04-07T10:38:41.929
AMC,10.2,4300942.2,2021-04-07T10:39:41.963
AMC,10.2,4299452,2021-04-07T10:40:42.220
AMC,10.2,4313762.6,2021-04-07T10:41:42.694
AMC,10.2,4326957.7,2021-04-07T10:42:42.042
AMC,10.2,4344514.8,2021-04-07T10:43:41.960
AMC,10.2,4338844,2021-04-07T10:44:41.999
AMC,10.2,4337649.9,2021-04-07T10:45:42.102
AMC,10.2,3611016.2,2021-04-07T10:46:42.021
AMC,10.2,4363478.9,2021-04-07T10:47:42.017
AMC,10.2,4290101.2,2021-04-07T10:48:41.979
AMC,10.2,4300659.6,2021-04-07T10:49:41.964
AMC,10.2,4297273,2021-04-07T10:50:42.149
AMC,10.2,4298582.2,2021-04-07T10:51:42.114
AMC,10.2,4295216.4,2021-04-07T10:52:42.433
AMC,10.2,4226603,2021-04-07T10:53:42.091
AMC,10.2,4265204.3,2021-04-07T10:54:42.095
AMC,10.2,4214045.7,2021-04-07T10:55:42.039
AMC,10.2,4280579.7,2021-04-07T10:56:42.026
AMC,10.2,4225534.5,2021-04-07T10:57:41.860
AMC,10.2,4261678,2021-04-07T10:58:42.056
AMC,10.2,4267968.8,2021-04-07T10:59:42.135
AMC,10.2,4286725.3,2021-04-07T11:00:42.365
AMC,10.2,4299526.3,2021-04-07T11:01:42.207
AMC,10.2,4281424.8,2021-04-07T11:02:41.996
AMC,10.2,4273156.3,2021-04-07T11:03:42.089
AMC,10.2,4262019.5,2021-04-07T11:04:42.143
AMC,10.2,4217219.1,2021-04-07T11:05:42.026
AMC,10.2,4228145.1,2021-04-07T11:06:42.088
AMC,10.2,4215840.9,2021-04-07T11:07:41.961
AMC,10.2,4218384.3,2021-04-07T11:08:42.005
AMC,10.2,4220431.2,2021-04-07T11:09:42.060
AMC,10.2,4172449.1,2021-04-07T11:10:41.960
AMC,10.2,4192587.2,2021-04-07T11:11:42.235
AMC,10.2,4214633.3,2021-04-07T11:12:42.077
AMC,10.2,4233096.5,2021-04-07T11:13:42.044
AMC,10.2,4248566.5,2021-04-07T11:14:42.272
AMC,10.2,4218568.4,2021-04-07T11:15:41.972
AMC,10.2,4207438.2,2021-04-07T11:16:42.095
AMC,10.2,4210366,2021-04-07T11:17:42.377
AMC,10.2,4193047.1,2021-04-07T11:18:42.204
AMC,10.2,4209868.8,2021-04-07T11:19:42.822
AMC,10.2,4193116.2,2021-04-07T11:20:42.029
AMC,10.2,4200459,2021-04-07T11:21:42.174
AMC,10.2,4182553.1,2021-04-07T11:22:43.047
AMC,10.2,4181613.4,2021-04-07T11:23:42.127
AMC,10.2,4197053.4,2021-04-07T11:24:42.047
AMC,10.2,4182818.1,2021-04-07T11:25:42.139
AMC,10.2,4184613.2,2021-04-07T11:26:42.249
AMC,10.2,4067550.4,2021-04-07T11:27:42.070
AMC,10.2,4050717,2021-04-07T11:28:43.156
AMC,10.2,4017233,2021-04-07T11:29:42.458
AMC,10.2,4052422.5,2021-04-07T11:30:43.342
AMC,10.2,4042827.5,2021-04-07T11:31:42.472
AMC,10.2,4083471.5,2021-04-07T11:32:42.118
AMC,10.2,4074463.6,2021-04-07T11:33:42.096
AMC,10.2,4153675.1,2021-04-07T11:34:41.891
AMC,10.2,4140140.9,2021-04-07T11:35:42.082
AMC,10.2,4189004,2021-04-07T11:36:42.252
AMC,10.2,4172875.2,2021-04-07T11:37:42.229
AMC,10.2,4198565.9,2021-04-07T11:38:42.200
AMC,10.2,4287426.7,2021-04-07T11:39:42.167
AMC,10.2,4152435.3,2021-04-07T11:40:42.236
AMC,10.2,4158145.8,2021-04-07T11:41:42.104
AMC,10.2,4207266.9,2021-04-07T11:42:42.358
AMC,10.2,4161997.8,2021-04-07T11:43:42.983
AMC,10.2,4193507.3,2021-04-07T11:44:42.438
AMC,10.2,4159277.2,2021-04-07T11:45:42.094
AMC,10.2,4166814.4,2021-04-07T11:46:42.043
AMC,10.2,4194948.2,2021-04-07T11:47:42.530
AMC,10.2,4159859.2,2021-04-07T11:48:42.363
AMC,10.2,4175098.6,2021-04-07T11:49:42.423
AMC,10.2,4166676.2,2021-04-07T11:50:42.129
AMC,10.2,4134342.2,2021-04-07T11:51:42.254
AMC,10.2,4090788.9,2021-04-07T11:52:42.707
AMC,10.2,4086483.6,2021-04-07T11:53:42.797
AMC,10.2,4065067.6,2021-04-07T11:54:42.763
AMC,10.2,4058670.3,2021-04-07T11:55:42.306
AMC,10.2,4070079.3,2021-04-07T11:56:42.264
AMC,10.2,4083025.8,2021-04-07T11:57:42.242
AMC,10.2,4074677.3,2021-04-07T11:58:42.193
AMC,10.2,4083838.9,2021-04-07T11:59:42.864
AMC,10.2,4068302.2,2021-04-07T12:00:42.657
AMC,10.2,4112232.9,2021-04-07T12:01:42.450
AMC,10.2,4147158.2,2021-04-07T12:02:42.687
AMC,10.2,4184723.5,2021-04-07T12:03:42.331
AMC,10.2,4149717.5,2021-04-07T12:04:43.147
AMC,10.2,4129685.8,2021-04-07T12:05:42.245
AMC,10.2,4134893.6,2021-04-07T12:06:42.165
AMC,10.2,4122844.6,2021-04-07T12:07:42.380
AMC,10.2,4130127.6,2021-04-07T12:08:42.868
AMC,10.2,4141143.9,2021-04-07T12:09:43.277
AMC,10.2,4120208.2,2021-04-07T12:10:42.379
AMC,10.2,4070627.2,2021-04-07T12:11:42.412
AMC,10.2,4115976.7,2021-04-07T12:12:42.346
AMC,10.2,4086333.9,2021-04-07T12:13:42.333
AMC,10.2,4100221,2021-04-07T12:14:43.258
AMC,10.2,4107894.3,2021-04-07T12:15:42.507
AMC,10.2,4113097.9,2021-04-07T12:16:42.570
AMC,10.2,4063574.2,2021-04-07T12:17:42.346
AMC,10.2,4094303.5,2021-04-07T12:18:42.518
AMC,10.2,4014426.6,2021-04-07T12:19:43.283
AMC,10.2,3978983.9,2021-04-07T12:20:42.356
AMC,10.2,4053057.8,2021-04-07T12:21:42.388
AMC,10.2,4042332.8,2021-04-07T12:22:42.353
AMC,10.2,4066871.8,2021-04-07T12:23:43.007
AMC,10.2,4085984.8,2021-04-07T12:24:43.684
AMC,10.2,4088129.7,2021-04-07T12:25:42.601
AMC,10.2,4142219.7,2021-04-07T12:26:42.416
AMC,10.2,4147876.7,2021-04-07T12:27:42.849
AMC,10.2,4138860.1,2021-04-07T12:28:42.700
AMC,10.2,4096890.4,2021-04-07T12:29:43.922
AMC,10.2,4097992,2021-04-07T12:30:42.475
AMC,10.2,4123133.4,2021-04-07T12:31:42.880
AMC,10.2,4152827.8,2021-04-07T12:32:42.480
AMC,10.2,4157701.5,2021-04-07T12:33:42.506
AMC,10.2,4168654.3,2021-04-07T12:34:44.109
AMC,10.2,4164505.1,2021-04-07T12:35:42.661
AMC,10.2,4169982,2021-04-07T12:36:42.530
AMC,10.2,4117846,2021-04-07T12:37:42.582
AMC,10.2,4107654.6,2021-04-07T12:38:42.507
AMC,10.2,4115143.8,2021-04-07T12:39:44.120
AMC,10.2,4123674.6,2021-04-07T12:40:42.700
AMC,10.2,4114991,2021-04-07T12:41:42.662
AMC,10.2,4111409.2,2021-04-07T12:42:42.628
AMC,10.2,4101704.6,2021-04-07T12:43:42.475
AMC,10.2,4105375.3,2021-04-07T12:44:44.352
AMC,10.2,4118381.2,2021-04-07T12:45:42.810
AMC,10.2,4137917.4,2021-04-07T12:46:43.691
AMC,10.2,4186869.8,2021-04-07T12:47:42.696
AMC,10.2,4162227.7,2021-04-07T12:48:43.442
AMC,10.2,4191011.4,2021-04-07T12:49:44.693
AMC,10.2,4183367.6,2021-04-07T12:50:42.541
AMC,10.2,4169230.9,2021-04-07T12:51:43.177
AMC,10.2,4147539,2021-04-07T12:52:42.651
AMC,10.2,4058326.6,2021-04-07T12:53:42.438
AMC,10.2,4076787.3,2021-04-07T12:54:44.903
AMC,10.2,4149132.1,2021-04-07T12:55:42.742
AMC,10.2,4125290.8,2021-04-07T12:56:42.748
AMC,10.2,4112654.2,2021-04-07T12:57:42.484
AMC,10.2,4131903.8,2021-04-07T12:58:43.204
AMC,10.2,4146981.8,2021-04-07T12:59:45.266
AMC,10.2,4156883.8,2021-04-07T13:00:42.790
AMC,10.2,4182174.6,2021-04-07T13:01:42.665
AMC,10.2,4173075.7,2021-04-07T13:02:42.837
AMC,10.2,4190646.3,2021-04-07T13:03:43.520
AMC,10.2,4186873.5,2021-04-07T13:04:45.397
AMC,10.2,4167003.4,2021-04-07T13:05:42.715
AMC,10.2,4167115.5,2021-04-07T13:06:42.654
AMC,10.2,4176540.6,2021-04-07T13:07:42.907
AMC,10.2,4181010.5,2021-04-07T13:08:42.823
AMC,10.2,4156777.9,2021-04-07T13:09:44.217
AMC,10.2,4150798,2021-04-07T13:10:42.768
AMC,10.2,4171039.3,2021-04-07T13:11:42.813
AMC,10.2,4146415.8,2021-04-07T13:12:42.595
AMC,10.2,4136302.4,2021-04-07T13:13:42.646
AMC,10.2,4152653.5,2021-04-07T13:14:43.963
AMC,10.2,4203003.5,2021-04-07T13:15:42.698
AMC,10.2,4171085.3,2021-04-07T13:16:43.344
AMC,10.2,4151125.5,2021-04-07T13:17:42.890
AMC,10.2,4167887,2021-04-07T13:18:42.779
AMC,10.2,4164562.6,2021-04-07T13:19:43.770
AMC,10.2,4174033.7,2021-04-07T13:20:42.731
AMC,10.2,4149202.5,2021-04-07T13:21:42.902
AMC,10.2,4171078.8,2021-04-07T13:22:43.002
AMC,10.2,4158489.3,2021-04-07T13:23:42.918
AMC,10.2,4170273.7,2021-04-07T13:24:42.943
AMC,10.2,4160536.9,2021-04-07T13:25:42.870
AMC,10.2,4190866.7,2021-04-07T13:26:42.870
AMC,10.2,4188402.4,2021-04-07T13:27:43.642
AMC,10.2,4170432.4,2021-04-07T13:28:42.864
AMC,10.2,4167866.8,2021-04-07T13:29:42.705
AMC,10.2,4177973.2,2021-04-07T13:30:42.681
AMC,10.2,4184248.7,2021-04-07T13:31:42.982
AMC,10.2,4177911.7,2021-04-07T13:32:43.133
AMC,10.2,4172769.1,2021-04-07T13:33:42.729
AMC,10.2,4179602.1,2021-04-07T13:34:42.888
AMC,10.2,4220585.5,2021-04-07T13:35:43.058
AMC,10.2,4200158.8,2021-04-07T13:36:42.992
AMC,10.2,4219334.1,2021-04-07T13:37:42.743
AMC,10.2,4221259.2,2021-04-07T13:38:43.295
AMC,10.2,4218234.4,2021-04-07T13:39:43.681
AMC,10.2,4193963.5,2021-04-07T13:40:42.743
AMC,10.2,4216120.5,2021-04-07T13:41:42.981
AMC,10.2,4243632.5,2021-04-07T13:42:43.521
AMC,10.2,4246983.4,2021-04-07T13:43:43.288
AMC,10.2,4229346.5,2021-04-07T13:44:43.084
AMC,10.2,4234139.5,2021-04-07T13:45:43.107
AMC,10.2,4251992.2,2021-04-07T13:46:43.061
AMC,10.2,4224272.1,2021-04-07T13:47:42.844
AMC,10.2,4274254.6,2021-04-07T13:48:42.858
AMC,10.2,4243876.3,2021-04-07T13:49:43.169
AMC,10.2,4255797.1,2021-04-07T13:50:43.028
AMC,10.2,4243399,2021-04-07T13:51:42.913
AMC,10.2,4276014.9,2021-04-07T13:52:42.976
AMC,10.2,4195749.4,2021-04-07T13:53:43.224
AMC,10.2,4182078.8,2021-04-07T13:54:43.340
AMC,10.2,4207183.1,2021-04-07T13:55:43.214
AMC,10.2,4208715.6,2021-04-07T13:56:42.897
AMC,10.2,4225174.3,2021-04-07T13:57:43.835
AMC,10.2,4208444.1,2021-04-07T13:58:42.918
AMC,10.2,4222660.4,2021-04-07T13:59:43.666
AMC,10.2,4212601.6,2021-04-07T14:00:43.538
AMC,10.2,4194854.3,2021-04-07T14:01:43.050
AMC,10.2,4211800.3,2021-04-07T14:02:43.192
AMC,10.2,4232223.1,2021-04-07T14:03:42.907
AMC,10.2,4198385.5,2021-04-07T14:04:43.351
AMC,10.2,4192728.7,2021-04-07T14:05:43.222
AMC,10.2,4187600.7,2021-04-07T14:06:43.153
AMC,10.2,4198747.8,2021-04-07T14:07:43.555
AMC,10.2,4198852.7,2021-04-07T14:08:43.123
AMC,10.2,4201485.8,2021-04-07T14:09:43.127
AMC,10.2,4228833.5,2021-04-07T14:10:42.931
AMC,10.2,4243966.1,2021-04-07T14:11:43.773
AMC,10.2,4247611.5,2021-04-07T14:12:43.291
AMC,10.2,4229509.2,2021-04-07T14:13:43.180
AMC,10.2,4284451.7,2021-04-07T14:14:43.162
AMC,10.2,4309004,2021-04-07T14:15:43.186
AMC,10.2,4267700.8,2021-04-07T14:16:43.297
AMC,10.2,4251569.1,2021-04-07T14:17:43.245
AMC,10.2,4246583.3,2021-04-07T14:18:43.125
AMC,10.2,4246738.6,2021-04-07T14:19:43.008
AMC,10.2,4227013,2021-04-07T14:20:43.030
AMC,10.2,4148550.2,2021-04-07T14:21:43.498
AMC,10.2,4181316.4,2021-04-07T14:22:43.154
AMC,10.2,4175223.4,2021-04-07T14:23:43.318
AMC,10.2,4178524.1,2021-04-07T14:24:43.241
AMC,10.2,4164342.3,2021-04-07T14:25:43.107
AMC,10.2,4162767.6,2021-04-07T14:26:43.365
AMC,10.2,4170846.9,2021-04-07T14:27:43.217
AMC,10.2,4178250.3,2021-04-07T14:28:43.384
AMC,10.2,4182236.3,2021-04-07T14:29:43.543
AMC,10.2,4183016.5,2021-04-07T14:30:43.772
AMC,10.2,4162389.4,2021-04-07T14:31:43.589
AMC,10.2,4186925,2021-04-07T14:32:43.452
AMC,10.2,4219985.9,2021-04-07T14:33:43.251
AMC,10.2,4230947.9,2021-04-07T14:34:43.331
AMC,10.2,4277685.9,2021-04-07T14:35:43.468
AMC,10.2,4199941.3,2021-04-07T14:36:43.162
AMC,10.2,4207456.2,2021-04-07T14:37:44.228
AMC,10.2,4211651.3,2021-04-07T14:38:44.114
AMC,10.2,4196041.2,2021-04-07T14:39:43.865
AMC,10.2,4167417.8,2021-04-07T14:40:43.275
AMC,10.2,4163001.5,2021-04-07T14:41:44.192
AMC,10.2,4171702.1,2021-04-07T14:42:43.320
AMC,10.2,4174134.4,2021-04-07T14:43:43.347
AMC,10.2,4190946.9,2021-04-07T14:44:43.100
AMC,10.2,4169616.5,2021-04-07T14:45:43.429
AMC,10.2,4134861.6,2021-04-07T14:46:43.458
AMC,10.2,4137779.5,2021-04-07T14:47:43.440
AMC,10.2,4131989.1,2021-04-07T14:48:43.343
AMC,10.2,4151783.4,2021-04-07T14:49:43.515
AMC,10.2,4138889.4,2021-04-07T14:50:43.621
AMC,10.2,4157635.9,2021-04-07T14:51:43.308
AMC,10.2,4220654.1,2021-04-07T14:52:43.726
AMC,10.2,4162408,2021-04-07T14:53:43.739
AMC,10.2,4150599.9,2021-04-07T14:54:44.104
AMC,10.2,4158672.9,2021-04-07T14:55:43.402
AMC,10.2,4162081.4,2021-04-07T14:56:43.427
AMC,10.2,4145597.2,2021-04-07T14:57:44.079
AMC,10.2,4127689,2021-04-07T14:58:43.354
AMC,10.2,4114548.1,2021-04-07T14:59:43.549
AMC,10.2,4123869.7,2021-04-07T15:00:43.530
AMC,10.2,4087756.2,2021-04-07T15:01:43.864
AMC,10.2,4102688.6,2021-04-07T15:02:44.189
AMC,10.2,4093393.7,2021-04-07T15:03:43.534
AMC,10.2,4100052.1,2021-04-07T15:04:43.869
AMC,10.2,4103435.8,2021-04-07T15:05:43.651
AMC,10.2,4114090.9,2021-04-07T15:06:43.606
AMC,10.2,4096451.6,2021-04-07T15:07:43.732
AMC,10.2,4099377.5,2021-04-07T15:08:43.561
AMC,10.2,4117931.5,2021-04-07T15:09:43.589
AMC,10.2,4123255.5,2021-04-07T15:10:43.540
AMC,10.2,4113770.6,2021-04-07T15:11:44.204
AMC,10.2,4139439.6,2021-04-07T15:12:44.159
AMC,10.2,4092266.5,2021-04-07T15:13:43.723
AMC,10.2,4102099.4,2021-04-07T15:14:43.683
AMC,10.2,4072369.9,2021-04-07T15:15:43.575
AMC,10.2,4100692,2021-04-07T15:16:43.637
AMC,10.2,4028126.8,2021-04-07T15:17:43.644
AMC,10.2,4009135.6,2021-04-07T15:18:43.636
AMC,10.2,4016414.9,2021-04-07T15:19:43.641
AMC,10.2,4035363.7,2021-04-07T15:20:44.032
AMC,10.2,3983600.4,2021-04-07T15:21:43.655
AMC,10.2,3975318,2021-04-07T15:22:44.405
AMC,10.2,3963559.8,2021-04-07T15:23:43.669
AMC,10.2,4029377.8,2021-04-07T15:24:44.261
AMC,10.2,4021672,2021-04-07T15:25:43.479
AMC,10.2,4038571.9,2021-04-07T15:26:43.804
AMC,10.2,4023724.2,2021-04-07T15:27:43.790
AMC,10.2,4006851.3,2021-04-07T15:28:44.281
AMC,10.2,4005203.2,2021-04-07T15:29:43.723
AMC,10.2,3994888.2,2021-04-07T15:30:43.751
AMC,10.2,4002521.8,2021-04-07T15:31:43.885
AMC,10.2,3985783.3,2021-04-07T15:32:43.651
AMC,10.2,3973225.1,2021-04-07T15:33:43.730
AMC,10.2,3963590.8,2021-04-07T15:34:44.588
AMC,10.2,3938226.8,2021-04-07T15:35:43.878
AMC,10.2,3923540.5,2021-04-07T15:36:43.929
AMC,10.2,3952820.7,2021-04-07T15:37:43.802
AMC,10.2,3989666.5,2021-04-07T15:38:43.791
AMC,10.2,3994678.2,2021-04-07T15:39:43.682
AMC,10.2,4004791.4,2021-04-07T15:40:43.834
AMC,10.2,3993748.3,2021-04-07T15:41:43.792
AMC,10.2,3987050.2,2021-04-07T15:42:43.911
AMC,10.2,4004461.1,2021-04-07T15:43:43.794
AMC,10.2,4025576,2021-04-07T15:44:43.958
AMC,10.2,4036697,2021-04-07T15:45:43.999
AMC,10.2,4029202.3,2021-04-07T15:46:43.766
AMC,10.2,4020195.8,2021-04-07T15:47:43.982
AMC,10.2,4021638.5,2021-04-07T15:48:43.726
AMC,10.2,4000847.3,2021-04-07T15:49:43.829
AMC,10.2,4008895.9,2021-04-07T15:50:43.858
AMC,10.2,3991879.3,2021-04-07T15:51:43.810
AMC,10.2,3994192.3,2021-04-07T15:52:43.959
AMC,10.2,3955149.9,2021-04-07T15:53:43.796
AMC,10.2,3977494.6,2021-04-07T15:54:43.853
AMC,10.2,3978641.3,2021-04-07T15:55:45.372
AMC,10.2,3936624,2021-04-07T15:56:44.278
AMC,10.2,3954574.1,2021-04-07T15:57:43.993
AMC,10.2,3919520.1,2021-04-07T15:58:43.885
AMC,10.2,3963548.2,2021-04-07T15:59:43.888
AMC,10.2,3916020.5,2021-04-07T16:00:43.831
AMC,10.2,3916020.5,2021-04-07T16:01:44.550
AMC,10.2,3916020.5,2021-04-07T16:02:43.725
AMC,10.2,3916020.5,2021-04-07T16:03:44.160
AMC,10.2,3916020.5,2021-04-07T16:04:43.830
AMC,10.2,3916020.5,2021-04-07T16:05:43.880
AMC,10.2,3916020.5,2021-04-07T16:06:43.837
AMC,10.2,3916020.5,2021-04-07T16:07:44.292
AMC,10.2,3916020.5,2021-04-07T16:08:43.838
AMC,10.2,3916020.5,2021-04-07T16:09:43.851
AMC,10.2,3916020.5,2021-04-07T16:10:44.109
AMC,10.2,3916020.5,2021-04-07T16:11:44.282
AMC,10.2,3916020.5,2021-04-07T16:12:44.586
AMC,10.2,3916020.5,2021-04-07T16:13:43.922
AMC,10.2,3916020.5,2021-04-07T16:14:44.977
AMC,10.2,3916020.5,2021-04-07T16:15:44.684
AMC,10.2,3916020.5,2021-04-07T16:16:44.775
AMC,10.2,3916020.5,2021-04-07T16:17:43.995
AMC,10.2,3916020.5,2021-04-07T16:18:43.958
AMC,10.2,3916020.5,2021-04-07T16:19:43.880
AMC,10.2,3916020.5,2021-04-07T16:20:43.961
AMC,10.2,3916020.5,2021-04-07T16:21:43.843
AMC,10.2,3916020.5,2021-04-07T16:22:44.175
AMC,10.2,3916020.5,2021-04-07T16:23:43.860
AMC,10.2,3916020.5,2021-04-07T16:24:44.288
AMC,10.2,3916020.5,2021-04-07T16:25:43.874
AMC,10.2,3916020.5,2021-04-07T16:26:44.185
AMC,10.2,3916020.5,2021-04-07T16:27:43.963
AMC,10.2,3916020.5,2021-04-07T16:28:44.050
AMC,10.2,3916020.5,2021-04-07T16:29:44.067
AMC,10.2,3916020.5,2021-04-07T16:30:43.874
AMC,10.2,3916020.5,2021-04-07T16:31:44.307
AMC,10.2,3916020.5,2021-04-07T16:32:44.151
AMC,10.2,3916020.5,2021-04-07T16:33:44.250
AMC,10.2,3916020.5,2021-04-07T16:34:44.081
AMC,10.2,3916020.5,2021-04-07T16:35:44.123
AMC,10.2,3916020.5,2021-04-07T16:36:44
AMC,10.2,3916020.5,2021-04-07T16:37:43.987
AMC,10.2,3916020.5,2021-04-07T16:38:43.951
AMC,10.2,3916020.5,2021-04-07T16:39:44.076
AMC,10.2,3916020.5,2021-04-07T16:40:44.169
AMC,10.2,3916020.5,2021-04-07T16:41:44.039
AMC,10.2,3916020.5,2021-04-07T16:42:44.060
AMC,10.2,3916020.5,2021-04-07T16:43:44.366
AMC,10.2,3916020.5,2021-04-07T16:44:44.085
AMC,10.2,3916020.5,2021-04-07T16:45:44.121
AMC,10.2,3916020.5,2021-04-07T16:46:44.071
AMC,10.2,3916020.5,2021-04-07T16:47:44.460
AMC,10.2,3916020.5,2021-04-07T16:48:44.299
AMC,10.2,3916020.5,2021-04-07T16:49:44.044
AMC,10.2,3916020.5,2021-04-07T16:50:44.339
AMC,10.2,3916020.5,2021-04-07T16:51:44.264
AMC,10.2,3916020.5,2021-04-07T16:52:44.144
AMC,10.2,3916020.5,2021-04-07T16:53:44.186
AMC,10.2,3916020.5,2021-04-07T16:54:44.306
AMC,10.2,3916020.5,2021-04-07T16:55:44.167
AMC,10.2,3916020.5,2021-04-07T16:56:44.241
AMC,10.2,3916020.5,2021-04-07T16:57:44.130
AMC,10.2,3916020.5,2021-04-07T16:58:44.032
